PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;773;3210;-2;1;0
0;2;0;0;773;1113;186;2;1
0;3;0;1113;773;1574;-2;2;1
0;4;0;1113;718;1574;187;3;3
0;5;718;1113;55;1574;-1;3;3
0;6;0;2687;773;308;-2;2;1
0;7;0;2687;608;308;0;3;6
0;8;608;2687;165;308;-1;3;6
0;9;0;2995;773;215;-2;2;1
0;10;0;2995;590;215;1;3;9
0;11;590;2995;183;215;-1;3;9
0;12;773;0;942;3210;-2;1;0
0;13;773;0;942;2083;-2;2;12
0;14;773;0;471;2083;2;3;13
0;15;1244;0;471;2083;3;3;13
0;16;773;2083;942;1127;-2;2;12
0;17;773;2083;472;1127;-2;3;16
0;18;773;2083;472;1071;217;4;17
0;19;773;3154;472;56;-1;4;17
0;20;1245;2083;470;1127;-2;3;16
0;21;1245;2083;470;1071;218;4;20
0;22;1245;3154;470;56;-1;4;20
0;23;1715;0;1123;3210;-2;1;0
0;24;1715;0;1123;1879;-2;2;23
0;25;1715;0;315;1879;62;3;24
0;26;2030;0;315;1879;63;3;24
0;27;2345;0;468;1879;-2;3;24
0;28;2345;0;468;1835;64;4;27
0;29;2345;1835;468;44;-1;4;27
0;30;2813;0;25;1879;-1;3;24
0;31;1715;1879;1123;361;279;2;23
0;32;1715;2240;1123;470;-2;2;23
0;33;1715;2240;1071;470;219;3;32
0;34;2786;2240;52;470;-1;3;32
0;35;1715;2710;1123;500;-2;2;23
0;36;1715;2710;1071;500;-2;3;35
0;37;1715;2710;1071;470;220;4;36
0;38;1715;3180;1071;30;-1;4;36
0;39;2786;2710;52;500;-1;3;35
0;40;2838;0;1998;3210;-2;1;0
0;41;2838;0;1998;1633;-2;2;40
0;42;2838;0;493;1633;124;3;41
0;43;3331;0;493;1633;125;3;41
0;44;3824;0;493;1633;126;3;41
0;45;4317;0;493;1633;127;3;41
0;46;4810;0;26;1633;-1;3;41
0;47;2838;1633;1998;295;-2;2;40
0;48;2838;1633;999;295;93;3;47
0;49;3837;1633;999;295;94;3;47
0;50;2838;1928;1998;782;-2;2;40
0;51;2838;1928;1313;782;341;3;50
0;52;4151;1928;593;782;-2;3;50
0;53;4151;1928;593;738;188;4;52
0;54;4151;2666;593;44;-1;4;52
0;55;4744;1928;92;782;-1;3;50
0;56;2838;2710;1998;500;-2;2;40
0;57;2838;2710;1835;500;-2;3;56
0;58;2838;2710;1835;468;65;4;57
0;59;2838;3178;1835;32;-1;4;57
0;60;4673;2710;163;500;-1;3;56
0;61;4836;0;1164;3210;-2;1;0
0;62;4836;0;1164;1466;-2;2;61
0;63;4836;0;570;1466;342;3;62
0;64;5406;0;570;1466;343;3;62
0;65;5976;0;24;1466;-1;3;62
0;66;4836;1466;1164;641;-2;2;61
0;67;4836;1466;1071;641;221;3;66
0;68;5907;1466;93;641;-1;3;66
0;69;4836;2107;1164;1103;-2;2;61
0;70;4836;2107;676;1103;-2;3;69
0;71;4836;2107;676;996;222;4;70
0;72;4836;3103;676;107;-1;4;70
0;73;5512;2107;459;1103;-2;3;69
0;74;5512;2107;459;1058;155;4;73
0;75;5512;3165;459;45;-1;4;73
0;76;5971;2107;29;1103;-1;3;69
1;77;0;0;6000;3210;-2;0;
1;78;0;0;1256;3210;-2;1;77
1;79;0;0;1256;1824;-2;2;78
1;80;0;0;602;1824;66;3;79
1;81;602;0;632;1824;-2;3;79
1;82;602;0;632;1644;67;4;81
1;83;602;1644;632;180;-1;4;81
1;84;1234;0;22;1824;-1;3;79
1;85;0;1824;1256;679;223;2;78
1;86;0;2503;1256;707;-2;2;78
1;87;0;2503;1231;707;-2;3;86
1;88;0;2503;1231;622;68;4;87
1;89;0;3125;1231;85;-1;4;87
1;90;1231;2503;25;707;-1;3;86
1;91;1256;0;1408;3210;-2;1;77
1;92;1256;0;1408;464;310;2;91
1;93;1256;464;1408;464;311;2;91
1;94;1256;928;1408;464;344;2;91
1;95;1256;1392;1408;464;345;2;91
1;96;1256;1856;1408;464;346;2;91
1;97;1256;2320;1408;464;312;2;91
1;98;1256;2784;1408;426;-2;2;91
1;99;1256;2784;1008;426;-2;3;98
1;100;1256;2784;1008;379;280;4;99
1;101;1256;3163;1008;47;-1;4;99
1;102;2264;2784;400;426;-1;3;98
1;103;2664;0;2204;3210;-2;1;77
1;104;2664;0;2204;1318;-2;2;103
1;105;2664;0;551;1318;248;3;104
1;106;3215;0;551;1318;249;3;104
1;107;3766;0;551;1318;250;3;104
1;108;4317;0;551;1318;251;3;104
1;109;2664;1318;2204;295;-2;2;103
1;110;2664;1318;999;295;95;3;109
1;111;3663;1318;999;295;96;3;109
1;112;4662;1318;206;295;-1;3;109
1;113;2664;1613;2204;858;-2;2;103
1;114;2664;1613;481;858;-2;3;113
1;115;2664;1613;481;761;31;4;114
1;116;2664;2374;481;97;-1;4;114
1;117;3145;1613;20;858;-1;3;113
1;118;3165;1613;1349;858;224;3;113
1;119;4514;1613;230;858;-2;3;113
1;120;4514;1613;230;679;225;4;119
1;121;4514;2292;230;179;-1;4;119
1;122;4744;1613;124;858;-1;3;113
1;123;2664;2471;2204;739;-2;2;103
1;124;2664;2471;1198;739;-2;3;123
1;125;2664;2471;1198;696;313;4;124
1;126;2664;3167;1198;43;-1;4;124
1;127;3862;2471;1006;739;-2;3;123
1;128;3862;2471;1006;670;226;4;127
1;129;3862;3141;1006;69;-1;4;127
1;130;4868;0;696;3210;-2;1;77
1;131;4868;0;696;1198;314;2;130
1;132;4868;1198;696;1006;-2;2;130
1;133;4868;1198;670;1006;227;3;132
1;134;5538;1198;26;1006;-1;3;132
1;135;4868;2204;696;1006;-2;2;130
1;136;4868;2204;670;1006;228;3;135
1;137;5538;2204;26;1006;-1;3;135
1;138;5564;0;411;3210;-2;1;77
1;139;5564;0;411;1029;128;2;138
1;140;5564;1029;411;941;129;2;138
1;141;5564;1970;411;1240;-2;2;138
1;142;5564;1970;379;1240;-2;3;141
1;143;5564;1970;379;1008;281;4;142
1;144;5564;2978;379;232;-1;4;142
1;145;5943;1970;32;1240;-1;3;141
1;146;5975;0;25;3210;-1;1;77
2;147;0;0;6000;3210;-2;0;
2;148;0;0;1138;3210;-2;1;147
2;149;0;0;1138;1958;-2;2;148
2;150;0;0;569;1958;97;3;149
2;151;569;0;569;1958;98;3;149
2;152;0;1958;1138;459;-2;2;148
2;153;0;1958;1058;459;156;3;152
2;154;1058;1958;80;459;-1;3;152
2;155;0;2417;1138;371;-2;2;148
2;156;0;2417;1003;371;282;3;155
2;157;1003;2417;135;371;-1;3;155
2;158;0;2788;1138;422;-2;2;148
2;159;0;2788;1003;422;-2;3;158
2;160;0;2788;1003;371;283;4;159
2;161;0;3159;1003;51;-1;4;159
2;162;1003;2788;135;422;-1;3;158
2;163;1138;0;548;3210;-2;1;147
2;164;1138;0;548;1509;-2;2;163
2;165;1138;0;514;1509;229;3;164
2;166;1652;0;34;1509;-1;3;164
2;167;1138;1509;548;878;4;2;163
2;168;1138;2387;548;823;-2;2;163
2;169;1138;2387;481;823;-2;3;168
2;170;1138;2387;481;761;32;4;169
2;171;1138;3148;481;62;-1;4;169
2;172;1619;2387;67;823;-1;3;168
2;173;1686;0;2870;3210;-2;1;147
2;174;1686;0;2870;464;-2;2;173
2;175;1686;0;1408;464;347;3;174
2;176;3094;0;1408;464;348;3;174
2;177;4502;0;54;464;-1;3;174
2;178;1686;464;2870;1763;-2;2;173
2;179;1686;464;574;1763;230;3;178
2;180;2260;464;574;1763;231;3;178
2;181;2834;464;574;1763;232;3;178
2;182;3408;464;574;1763;233;3;178
2;183;3982;464;574;1763;234;3;178
2;184;1686;2227;2870;983;-2;2;173
2;185;1686;2227;359;983;-2;3;184
2;186;1686;2227;359;953;157;4;185
2;187;1686;3180;359;30;-1;4;185
2;188;2045;2227;359;983;-2;3;184
2;189;2045;2227;359;953;158;4;188
2;190;2045;3180;359;30;-1;4;188
2;191;2404;2227;568;983;-2;3;184
2;192;2404;2227;568;948;69;4;191
2;193;2404;3175;568;35;-1;4;191
2;194;2972;2227;1486;983;-2;3;184
2;195;2972;2227;1486;916;284;4;194
2;196;2972;3143;1486;67;-1;4;194
2;197;4458;2227;98;983;-1;3;184
2;198;4556;0;1408;3210;-2;1;147
2;199;4556;0;1408;464;349;2;198
2;200;4556;464;1408;1203;-2;2;198
2;201;4556;464;691;1203;315;3;200
2;202;5247;464;691;1203;316;3;200
2;203;5938;464;26;1203;-1;3;200
2;204;4556;1667;1408;324;-2;2;198
2;205;4556;1667;1318;324;252;3;204
2;206;5874;1667;90;324;-1;3;204
2;207;4556;1991;1408;464;350;2;198
2;208;4556;2455;1408;324;-2;2;198
2;209;4556;2455;1318;324;253;3;208
2;210;5874;2455;90;324;-1;3;208
2;211;4556;2779;1408;431;-2;2;198
2;212;4556;2779;941;431;-2;3;211
2;213;4556;2779;941;411;130;4;212
2;214;4556;3190;941;20;-1;4;212
2;215;5497;2779;421;431;-2;3;211
2;216;5497;2779;421;355;317;4;215
2;217;5497;3134;421;76;-1;4;215
2;218;5918;2779;46;431;-1;3;211
2;219;5964;0;36;3210;-1;1;147
3;220;0;0;6000;3210;-2;0;
3;221;0;0;712;3210;-2;1;220
3;222;0;0;712;1868;-2;2;221
3;223;0;0;356;1868;33;3;222
3;224;356;0;356;1868;34;3;222
3;225;0;1868;712;1342;-2;2;221
3;226;0;1868;692;1342;-2;3;225
3;227;0;1868;692;1291;70;4;226
3;228;0;3159;692;51;-1;4;226
3;229;692;1868;20;1342;-1;3;225
3;230;712;0;574;3210;-2;1;220
3;231;712;0;574;1763;235;2;230
3;232;712;1763;574;451;-2;2;230
3;233;712;1763;534;451;351;3;232
3;234;1246;1763;40;451;-1;3;232
3;235;712;2214;574;451;-2;2;230
3;236;712;2214;534;451;352;3;235
3;237;1246;2214;40;451;-1;3;235
3;238;712;2665;574;545;-2;2;230
3;239;712;2665;496;545;-2;3;238
3;240;712;2665;496;408;285;4;239
3;241;712;3073;496;137;-1;4;239
3;242;1208;2665;78;545;-1;3;238
3;243;1286;0;1948;3210;-2;1;220
3;244;1286;0;1948;546;-2;2;243
3;245;1286;0;20;546;-1;3;244
3;246;1306;0;1928;546;286;3;244
3;247;1286;546;1948;546;-2;2;243
3;248;1286;546;20;546;-1;3;247
3;249;1306;546;1928;546;287;3;247
3;250;1286;1092;1948;546;-2;2;243
3;251;1286;1092;1928;546;288;3;250
3;252;3214;1092;20;546;-1;3;250
3;253;1286;1638;1948;546;-2;2;243
3;254;1286;1638;1928;546;289;3;253
3;255;3214;1638;20;546;-1;3;253
3;256;1286;2184;1948;546;-2;2;243
3;257;1286;2184;1928;546;290;3;256
