PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;3147;3210;-2;1;0
0;2;0;0;3147;639;-2;2;1
0;3;0;0;1559;639;250;3;2
0;4;1559;0;29;639;-1;3;2
0;5;1588;0;1559;639;251;3;2
0;6;0;639;3147;679;-2;2;1
0;7;0;639;776;679;200;3;6
0;8;776;639;776;679;201;3;6
0;9;1552;639;776;679;202;3;6
0;10;2328;639;776;679;203;3;6
0;11;3104;639;43;679;-1;3;6
0;12;0;1318;3147;679;-2;2;1
0;13;0;1318;776;679;204;3;12
0;14;776;1318;776;679;205;3;12
0;15;1552;1318;776;679;206;3;12
0;16;2328;1318;776;679;207;3;12
0;17;3104;1318;43;679;-1;3;12
0;18;0;1997;3147;679;-2;2;1
0;19;0;1997;776;679;208;3;18
0;20;776;1997;776;679;209;3;18
0;21;1552;1997;776;679;210;3;18
0;22;2328;1997;776;679;211;3;18
0;23;3104;1997;43;679;-1;3;18
0;24;0;2676;3147;534;-2;2;1
0;25;0;2676;1559;534;-2;3;24
0;26;0;2676;1559;512;225;4;25
0;27;0;3188;1559;22;-1;4;25
0;28;1559;2676;1559;534;-2;3;24
0;29;1559;2676;1559;512;226;4;28
0;30;1559;3188;1559;22;-1;4;28
0;31;3118;2676;29;534;-1;3;24
0;32;3147;0;2040;3210;-2;1;0
0;33;3147;0;2040;621;150;2;32
0;34;3147;621;2040;621;151;2;32
0;35;3147;1242;2040;621;152;2;32
0;36;3147;1863;2040;621;153;2;32
0;37;3147;2484;2040;726;-2;2;32
0;38;3147;2484;776;726;-2;3;37
0;39;3147;2484;776;679;212;4;38
0;40;3147;3163;776;47;-1;4;38
0;41;3923;2484;1147;726;-2;3;37
0;42;3923;2484;1147;649;175;4;41
0;43;3923;3133;1147;77;-1;4;41
0;44;5070;2484;117;726;-1;3;37
0;45;5187;0;776;3210;-2;1;0
0;46;5187;0;776;685;213;2;45
0;47;5187;685;776;23;-1;2;45
0;48;5187;708;776;685;214;2;45
0;49;5187;1393;776;685;215;2;45
0;50;5187;2078;776;685;216;2;45
0;51;5187;2763;776;447;-2;2;45
0;52;5187;2763;502;447;-2;3;51
0;53;5187;2763;502;308;100;4;52
0;54;5187;3071;502;139;-1;4;52
0;55;5689;2763;274;447;-1;3;51
0;56;5963;0;37;3210;-1;1;0
1;57;0;0;6000;3210;-2;0;
1;58;0;0;2070;3210;-2;1;57
1;59;0;0;2070;621;-2;2;58
1;60;0;0;2040;621;154;3;59
1;61;2040;0;30;621;-1;3;59
1;62;0;621;2070;621;-2;2;58
1;63;0;621;2040;621;155;3;62
1;64;2040;621;30;621;-1;3;62
1;65;0;1242;2070;621;-2;2;58
1;66;0;1242;2040;621;156;3;65
1;67;2040;1242;30;621;-1;3;65
1;68;0;1863;2070;650;217;2;58
1;69;0;2513;2070;47;-1;2;58
1;70;0;2560;2070;650;218;2;58
1;71;2070;0;3352;3210;-2;1;57
1;72;2070;0;3352;1952;-2;2;71
1;73;2070;0;419;1952;227;3;72
1;74;2489;0;419;1952;228;3;72
1;75;2908;0;419;1952;229;3;72
1;76;3327;0;419;1952;230;3;72
1;77;3746;0;419;1952;231;3;72
1;78;4165;0;419;1952;232;3;72
1;79;4584;0;419;1952;233;3;72
1;80;5003;0;419;1952;234;3;72
1;81;2070;1952;3352;588;-2;2;71
1;82;2070;1952;1105;588;125;3;81
1;83;3175;1952;1105;588;126;3;81
1;84;4280;1952;1105;588;127;3;81
1;85;5385;1952;37;588;-1;3;81
1;86;2070;2540;3352;670;-2;2;71
1;87;2070;2540;1105;670;-2;3;86
1;88;2070;2540;1105;588;128;4;87
1;89;2070;3128;1105;82;-1;4;87
1;90;3175;2540;1105;670;-2;3;86
1;91;3175;2540;1105;588;129;4;90
1;92;3175;3128;1105;82;-1;4;90
1;93;4280;2540;1105;670;-2;3;86
1;94;4280;2540;1105;588;130;4;93
1;95;4280;3128;1105;82;-1;4;93
1;96;5385;2540;37;670;-1;3;86
1;97;5422;0;546;3210;-2;1;57
1;98;5422;0;546;1589;235;2;97
1;99;5422;1589;546;1589;236;2;97
1;100;5422;3178;546;32;-1;2;97
1;101;5968;0;32;3210;-1;1;57
2;102;0;0;6000;3210;-2;0;
2;103;0;0;546;3210;-2;1;102
2;104;0;0;546;1589;237;2;103
2;105;0;1589;546;1589;238;2;103
2;106;0;3178;546;32;-1;2;103
2;107;546;0;1310;3210;-2;1;102
2;108;546;0;1310;908;-2;2;107
2;109;546;0;1282;908;-2;3;108
2;110;546;0;1282;857;50;4;109
2;111;546;857;1282;51;-1;4;109
2;112;1828;0;28;908;-1;3;108
2;113;546;908;1310;1100;-2;2;107
2;114;546;908;655;1100;176;3;113
2;115;1201;908;655;1100;177;3;113
2;116;546;2008;1310;1202;-2;2;107
2;117;546;2008;655;1202;-2;3;116
2;118;546;2008;655;1100;178;4;117
2;119;546;3108;655;102;-1;4;117
2;120;1201;2008;29;1202;-1;3;116
2;121;1230;2008;588;1202;-2;3;116
