PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;25;3210;-1;1;0
0;2;25;0;430;3210;-2;1;0
0;3;25;0;430;41;-1;2;2
0;4;25;41;430;1084;0;2;2
0;5;25;1125;430;2085;-2;2;2
0;6;25;1125;49;2085;-1;3;5
0;7;74;1125;381;2085;10;3;5
0;8;455;0;618;3210;-2;1;0
0;9;455;0;618;344;-1;2;8
0;10;455;344;618;1604;1;2;8
0;11;455;1948;618;1262;-2;2;8
0;12;455;1948;69;1262;-1;3;11
0;13;524;1948;549;1262;2;3;11
0;14;1073;0;1385;3210;-2;1;0
0;15;1073;0;1385;528;-2;2;14
0;16;1073;0;20;528;-1;3;15
0;17;1093;0;1365;528;-2;3;15
0;18;1093;0;1365;30;-1;4;17
0;19;1093;30;1365;498;3;4;17
0;20;1073;528;1385;460;-2;2;14
0;21;1073;528;308;460;-1;3;20
0;22;1381;528;1077;460;14;3;20
0;23;1073;988;1385;522;-2;2;14
0;24;1073;988;214;522;-1;3;23
0;25;1287;988;1171;522;13;3;23
0;26;1073;1510;1385;1700;-2;2;14
0;27;1073;1510;26;1700;-1;3;26
0;28;1099;1510;395;1700;-2;3;26
0;29;1099;1510;395;25;-1;4;28
0;30;1099;1535;395;1675;8;4;28
0;31;1494;1510;482;1700;16;3;26
0;32;1976;1510;482;1700;9;3;26
0;33;2458;0;2085;3210;-2;1;0
0;34;2458;0;2085;946;-2;2;33
0;35;2458;0;48;946;-1;3;34
0;36;2506;0;960;946;-2;3;34
0;37;2506;0;960;51;-1;4;36
0;38;2506;51;960;895;4;4;36
0;39;3466;0;1077;946;-2;3;34
0;40;3466;0;1077;119;-1;4;39
0;41;3466;119;1077;827;15;4;39
0;42;2458;946;2085;405;-2;2;33
0;43;2458;946;174;405;-1;3;42
0;44;2632;946;1911;405;5;3;42
0;45;2458;1351;2085;1126;-2;2;33
0;46;2458;1351;33;1126;-1;3;45
0;47;2491;1351;2052;1126;6;3;45
0;48;2458;2477;2085;733;11;2;33
0;49;4543;0;522;3210;-2;1;0
0;50;4543;0;522;384;-1;2;49
0;51;4543;384;522;1171;12;2;49
0;52;4543;1555;522;1655;-2;2;49
0;53;4543;1555;96;1655;-1;3;52
0;54;4639;1555;426;1655;7;3;52
0;55;5065;0;935;3210;-1;1;0
