PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1382;3210;-2;1;0
0;2;0;0;1382;2089;45;2;1
0;3;0;2089;1382;637;-2;2;1
0;4;0;2089;823;637;-2;3;3
0;5;0;2089;823;519;0;4;4
0;6;0;2608;823;118;-1;4;4
0;7;823;2089;535;637;1;3;3
0;8;1358;2089;24;637;-1;3;3
0;9;0;2726;1382;484;-2;2;1
0;10;0;2726;1170;484;-2;3;9
0;11;0;2726;1170;381;27;4;10
0;12;0;3107;1170;103;-1;4;10
0;13;1170;2726;212;484;-1;3;9
0;14;1382;0;718;3210;-2;1;0
0;15;1382;0;718;1942;18;2;14
0;16;1382;1942;718;535;-2;2;14
0;17;1382;1942;637;535;2;3;16
0;18;2019;1942;81;535;-1;3;16
0;19;1382;2477;718;733;-2;2;14
0;20;1382;2477;637;733;-2;3;19
0;21;1382;2477;637;535;3;4;20
0;22;1382;3012;637;198;-1;4;20
0;23;2019;2477;81;733;-1;3;19
0;24;2100;0;1822;3210;-2;1;0
0;25;2100;0;1822;827;9;2;24
0;26;2100;827;1822;656;-2;2;24
0;27;2100;827;875;656;28;3;26
0;28;2975;827;875;656;29;3;26
0;29;3850;827;72;656;-1;3;26
0;30;2100;1483;1822;827;10;2;24
0;31;2100;2310;1822;440;-2;2;24
0;32;2100;2310;1743;440;19;3;31
0;33;3843;2310;79;440;-1;3;31
0;34;2100;2750;1822;460;-2;2;24
0;35;2100;2750;1743;460;-2;3;34
0;36;2100;2750;1743;440;20;4;35
0;37;2100;3190;1743;20;-1;4;35
0;38;3843;2750;79;460;-1;3;34
0;39;3922;0;2043;3210;-2;1;0
0;40;3922;0;2043;540;21;2;39
0;41;3922;540;2043;735;-2;2;39
0;42;3922;540;1485;735;36;3;41
0;43;5407;540;535;735;-2;3;41
0;44;5407;540;535;637;4;4;43
0;45;5407;1177;535;98;-1;4;43
0;46;5942;540;23;735;-1;3;41
0;47;3922;1275;2043;194;-2;2;39
0;48;3922;1275;1505;194;22;3;47
0;49;5427;1275;538;194;-1;3;47
0;50;3922;1469;2043;656;-2;2;39
0;51;3922;1469;1135;656;-2;3;50
0;52;3922;1469;1135;538;5;4;51
0;53;3922;2007;1135;118;-1;4;51
0;54;5057;1469;875;656;30;3;50
0;55;5932;1469;33;656;-1;3;50
0;56;3922;2125;2043;1085;-2;2;39
0;57;3922;2125;656;1085;-2;3;56
0;58;3922;2125;656;1011;31;4;57
0;59;3922;3136;656;74;-1;4;57
0;60;4578;2125;656;1085;-2;3;56
0;61;4578;2125;656;1011;32;4;60
0;62;4578;3136;656;74;-1;4;60
0;63;5234;2125;656;1085;-2;3;56
0;64;5234;2125;656;1011;33;4;63
0;65;5234;3136;656;74;-1;4;63
0;66;5890;2125;75;1085;-1;3;56
0;67;5965;0;35;3210;-1;1;0
1;68;0;0;6000;3210;-2;0;
1;69;0;0;2472;3210;-2;1;68
1;70;0;0;2472;2422;-2;2;69
1;71;0;0;1141;2422;37;3;70
1;72;1141;0;1331;2422;38;3;70
1;73;0;2422;2472;788;-2;2;69
1;74;0;2422;837;788;-2;3;73
1;75;0;2422;837;735;6;4;74
1;76;0;3157;837;53;-1;4;74
1;77;837;2422;1124;788;-2;3;73
1;78;837;2422;1124;702;34;4;77
1;79;837;3124;1124;86;-1;4;77
1;80;1961;2422;408;788;-2;3;73
1;81;1961;2422;408;741;39;4;80
1;82;1961;3163;408;47;-1;4;80
1;83;2369;2422;103;788;-1;3;73
1;84;2472;0;1151;3210;-2;1;68
1;85;2472;0;1151;2587;40;2;84
1;86;2472;2587;1151;623;-2;2;84
1;87;2472;2587;547;623;-2;3;86
1;88;2472;2587;547;548;11;4;87
1;89;2472;3135;547;75;-1;4;87
1;90;3019;2587;547;623;-2;3;86
1;91;3019;2587;547;548;12;4;90
1;92;3019;3135;547;75;-1;4;90
1;93;3566;2587;57;623;-1;3;86
1;94;3623;0;718;3210;-2;1;68
1;95;3623;0;718;1942;35;2;94
1;96;3623;1942;718;1268;-2;2;94
1;97;3623;1942;657;1268;-2;3;96
1;98;3623;1942;657;1032;13;4;97
1;99;3623;2974;657;236;-1;4;97
1;100;4280;1942;61;1268;-1;3;96
1;101;4341;0;242;3210;-2;1;68
1;102;4341;0;242;2092;23;2;101
