PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1848;3210;-2;1;0
0;2;0;0;1848;234;-2;2;1
0;3;0;0;1827;234;0;3;2
0;4;1827;0;21;234;-1;3;2
0;5;0;234;1848;1979;-2;2;1
0;6;0;234;914;1979;1;3;5
0;7;914;234;914;1979;2;3;5
0;8;1828;234;20;1979;-1;3;5
0;9;0;2213;1848;997;-2;2;1
0;10;0;2213;1583;997;-2;3;9
0;11;0;2213;1583;733;3;4;10
0;12;0;2946;1583;264;-1;4;10
0;13;1583;2213;265;997;-1;3;9
0;14;1848;0;813;3210;-2;1;0
0;15;1848;0;813;2156;-2;2;14
0;16;1848;0;673;2156;4;3;15
0;17;2521;0;140;2156;-1;3;15
0;18;1848;2156;813;1054;-2;2;14
0;19;1848;2156;313;1054;-1;3;18
0;20;2161;2156;500;1054;-2;3;18
0;21;2161;2156;500;830;5;4;20
0;22;2161;2986;500;224;-1;4;20
0;23;2661;0;2366;3210;-2;1;0
0;24;2661;0;2366;428;-2;2;23
0;25;2661;0;2298;428;6;3;24
0;26;4959;0;68;428;-1;3;24
0;27;2661;428;2366;1848;-2;2;23
0;28;2661;428;869;1848;-2;3;27
0;29;2661;428;869;1689;19;4;28
0;30;2661;2117;869;159;-1;4;28
0;31;3530;428;816;1848;-2;3;27
0;32;3530;428;816;1827;20;4;31
0;33;3530;2255;816;21;-1;4;31
0;34;4346;428;498;1848;-2;3;27
0;35;4346;428;498;1828;7;4;34
0;36;4346;2256;498;20;-1;4;34
0;37;4844;428;183;1848;-1;3;27
0;38;2661;2276;2366;934;-2;2;23
0;39;2661;2276;1939;934;-2;3;38
0;40;2661;2276;1939;821;8;4;39
0;41;2661;3097;1939;113;-1;4;39
0;42;4600;2276;59;934;-1;3;38
0;43;4659;2276;368;934;-2;3;38
0;44;4659;2276;368;871;9;4;43
0;45;4659;3147;368;63;-1;4;43
0;46;5027;0;847;3210;-2;1;0
0;47;5027;0;847;1366;10;2;46
0;48;5027;1366;847;1844;-2;2;46
0;49;5027;1366;805;1844;-2;3;48
0;50;5027;1366;805;1524;11;4;49
0;51;5027;2890;805;320;-1;4;49
0;52;5832;1366;42;1844;-1;3;48
0;53;5874;0;126;3210;-1;1;0
1;54;0;0;6000;3210;-2;0;
1;55;0;0;921;3210;-2;1;54
1;56;0;0;921;748;-2;2;55
1;57;0;0;805;748;12;3;56
1;58;805;0;116;748;-1;3;56
1;59;0;748;921;753;-2;2;55
1;60;0;748;626;753;13;3;59
1;61;626;748;295;753;-1;3;59
1;62;0;1501;921;1709;-2;2;55
1;63;0;1501;602;1709;-2;3;62
1;64;0;1501;602;1468;14;4;63
1;65;0;2969;602;241;-1;4;63
1;66;602;1501;319;1709;-2;3;62
1;67;602;1501;319;1535;15;4;66
1;68;602;3036;319;174;-1;4;66
1;69;921;0;319;3210;-2;1;54
1;70;921;0;319;752;16;2;69
1;71;921;752;319;1492;17;2;69
1;72;921;2244;319;753;18;2;69
1;73;921;2997;319;213;-1;2;69
1;74;1240;0;4760;3210;-3;1;54
