PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1497;3210;-2;1;0
0;2;0;0;1497;595;-2;2;1
0;3;0;0;1465;595;198;3;2
0;4;1465;0;32;595;-1;3;2
0;5;0;595;1497;888;-2;2;1
0;6;0;595;499;888;220;3;5
0;7;499;595;499;888;221;3;5
0;8;998;595;499;888;222;3;5
0;9;0;1483;1497;595;-2;2;1
0;10;0;1483;1465;595;199;3;9
0;11;1465;1483;32;595;-1;3;9
0;12;0;2078;1497;595;-2;2;1
0;13;0;2078;1465;595;200;3;12
0;14;1465;2078;32;595;-1;3;12
0;15;0;2673;1497;537;-2;2;1
0;16;0;2673;723;537;-2;3;15
0;17;0;2673;723;452;66;4;16
0;18;0;3125;723;85;-1;4;16
0;19;723;2673;723;537;-2;3;15
0;20;723;2673;723;452;67;4;19
0;21;723;3125;723;85;-1;4;19
0;22;1446;2673;51;537;-1;3;15
0;23;1497;0;2930;3210;-2;1;0
0;24;1497;0;2930;595;-2;2;23
0;25;1497;0;1465;595;201;3;24
0;26;2962;0;1465;595;202;3;24
0;27;1497;595;2930;595;-2;2;23
0;28;1497;595;1465;595;203;3;27
0;29;2962;595;1465;595;204;3;27
0;30;1497;1190;2930;535;-2;2;23
0;31;1497;1190;1448;535;68;3;30
0;32;2945;1190;1448;535;69;3;30
0;33;4393;1190;34;535;-1;3;30
0;34;1497;1725;2930;1485;-2;2;23
0;35;1497;1725;485;1485;-2;3;34
0;36;1497;1725;485;1465;205;4;35
0;37;1497;3190;485;20;-1;4;35
0;38;1982;1725;485;1485;-2;3;34
0;39;1982;1725;485;1465;206;4;38
0;40;1982;3190;485;20;-1;4;38
0;41;2467;1725;485;1485;-2;3;34
0;42;2467;1725;485;1465;207;4;41
0;43;2467;3190;485;20;-1;4;41
0;44;2952;1725;485;1485;-2;3;34
0;45;2952;1725;485;1465;208;4;44
0;46;2952;3190;485;20;-1;4;44
0;47;3437;1725;485;1485;-2;3;34
0;48;3437;1725;485;1465;209;4;47
0;49;3437;3190;485;20;-1;4;47
0;50;3922;1725;485;1485;-2;3;34
0;51;3922;1725;485;1465;210;4;50
0;52;3922;3190;485;20;-1;4;50
0;53;4407;1725;20;1485;-1;3;34
0;54;4427;0;1521;3210;-2;1;0
0;55;4427;0;1521;731;88;2;54
0;56;4427;731;1521;731;89;2;54
0;57;4427;1462;1521;509;-2;2;54
0;58;4427;1462;1477;509;90;3;57
0;59;5904;1462;44;509;-1;3;57
