PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1580;3210;-2;1;0
0;2;0;0;1580;443;232;2;1
0;3;0;443;1580;612;-2;2;1
0;4;0;443;433;612;274;3;3
0;5;433;443;20;612;-1;3;3
0;6;453;443;1102;612;-2;3;3
0;7;453;443;1102;552;106;4;6
0;8;453;995;1102;60;-1;4;6
0;9;1555;443;25;612;-1;3;3
0;10;0;1055;1580;1047;-2;2;1
0;11;0;1055;766;1047;86;3;10
0;12;766;1055;766;1047;87;3;10
0;13;1532;1055;48;1047;-1;3;10
0;14;0;2102;1580;1108;-2;2;1
0;15;0;2102;760;1108;-2;3;14
0;16;0;2102;760;986;107;4;15
0;17;0;3088;760;122;-1;4;15
0;18;760;2102;766;1108;-2;3;14
0;19;760;2102;766;1047;66;4;18
0;20;760;3149;766;61;-1;4;18
0;21;1526;2102;54;1108;-1;3;14
0;22;1580;0;2864;3210;-2;1;0
0;23;1580;0;2864;2045;-2;2;22
0;24;1580;0;716;2045;126;3;23
0;25;2296;0;716;2045;127;3;23
0;26;3012;0;716;2045;128;3;23
0;27;3728;0;716;2045;129;3;23
0;28;1580;2045;2864;1165;-2;2;22
0;29;1580;2045;433;1165;-2;3;28
0;30;1580;2045;433;1137;275;4;29
0;31;1580;3182;433;28;-1;4;29
0;32;2013;2045;65;1165;-1;3;28
0;33;2078;2045;511;1165;-2;3;28
0;34;2078;2045;511;1110;0;4;33
0;35;2078;3155;511;55;-1;4;33
0;36;2589;2045;511;1165;-2;3;28
0;37;2589;2045;511;1110;1;4;36
0;38;2589;3155;511;55;-1;4;36
0;39;3100;2045;511;1165;-2;3;28
0;40;3100;2045;511;1110;2;4;39
0;41;3100;3155;511;55;-1;4;39
0;42;3611;2045;511;1165;-2;3;28
0;43;3611;2045;511;1110;3;4;42
0;44;3611;3155;511;55;-1;4;42
0;45;4122;2045;280;1165;-2;3;28
0;46;4122;2045;280;1059;189;4;45
0;47;4122;3104;280;106;-1;4;45
0;48;4402;2045;42;1165;-1;3;28
0;49;4444;0;1556;3210;-2;1;0
0;50;4444;0;1556;1047;-2;2;49
0;51;4444;0;766;1047;67;3;50
0;52;5210;0;766;1047;68;3;50
0;53;5976;0;24;1047;-1;3;50
0;54;4444;1047;1556;1047;-2;2;49
0;55;4444;1047;766;1047;69;3;54
0;56;5210;1047;766;1047;70;3;54
0;57;5976;1047;24;1047;-1;3;54
0;58;4444;2094;1556;1116;-2;2;49
0;59;4444;2094;888;1116;-2;3;58
0;60;4444;2094;888;1064;254;4;59
0;61;4444;3158;888;52;-1;4;59
0;62;5332;2094;632;1116;-2;3;58
0;63;5332;2094;632;1036;316;4;62
0;64;5332;3130;632;80;-1;4;62
0;65;5964;2094;36;1116;-1;3;58
1;66;0;0;6000;3210;-2;0;
1;67;0;0;1432;3210;-2;1;66
1;68;0;0;1432;2045;-2;2;67
1;69;0;0;716;2045;130;3;68
1;70;716;0;716;2045;131;3;68
1;71;0;2045;1432;511;-2;2;67
1;72;0;2045;1110;511;4;3;71
1;73;1110;2045;322;511;-1;3;71
1;74;0;2556;1432;654;-2;2;67
1;75;0;2556;433;654;-2;3;74
1;76;0;2556;433;612;276;4;75
1;77;0;3168;433;42;-1;4;75
1;78;433;2556;900;654;-2;3;74
1;79;433;2556;900;578;317;4;78
1;80;433;3134;900;76;-1;4;78
1;81;1333;2556;99;654;-1;3;74
1;82;1432;0;728;3210;-2;1;66
1;83;1432;0;728;1897;45;2;82
1;84;1432;1897;728;925;-2;2;82
1;85;1432;1897;702;925;5;3;84
1;86;2134;1897;26;925;-1;3;84
1;87;1432;2822;728;388;-2;2;82
1;88;1432;2822;543;388;-2;3;87
1;89;1432;2822;543;362;233;4;88
1;90;1432;3184;543;26;-1;4;88
1;91;1975;2822;185;388;-1;3;87
1;92;2160;0;1984;3210;-2;1;66
1;93;2160;0;1984;766;-2;2;92
1;94;2160;0;1963;766;88;3;93
1;95;4123;0;21;766;-1;3;93
1;96;2160;766;1984;800;-2;2;92
1;97;2160;766;1920;800;89;3;96
1;98;4080;766;64;800;-1;3;96
1;99;2160;1566;1984;1177;-2;2;92
1;100;2160;1566;496;1177;277;3;99
1;101;2656;1566;496;1177;278;3;99
1;102;3152;1566;496;1177;279;3;99
1;103;3648;1566;496;1177;280;3;99
1;104;2160;2743;1984;467;-2;2;92
1;105;2160;2743;64;467;-1;3;104
1;106;2224;2743;1748;467;-2;3;104
1;107;2224;2743;1748;444;234;4;106
1;108;2224;3187;1748;23;-1;4;106
1;109;3972;2743;172;467;-1;3;104
1;110;4144;0;1824;3210;-2;1;66
1;111;4144;0;1824;1064;-2;2;110
1;112;4144;0;888;1064;255;3;111
1;113;5032;0;888;1064;256;3;111
1;114;5920;0;48;1064;-1;3;111
1;115;4144;1064;1824;548;-2;2;110
1;116;4144;1064;902;548;318;3;115
1;117;5046;1064;902;548;319;3;115
1;118;5948;1064;20;548;-1;3;115
1;119;4144;1612;1824;798;-2;2;110
1;120;4144;1612;1793;798;-2;3;119
1;121;4144;1612;1793;32;-2;4;120
1;122;4144;1644;1793;766;71;4;120
1;123;5937;1612;31;798;-1;3;119
1;124;4144;2410;1824;800;-2;2;110
1;125;4144;2410;1047;800;-2;3;124
1;126;4144;2410;1047;766;46;4;125
1;127;4144;3176;1047;34;-1;4;125
1;128;5191;2410;718;800;-2;3;124
1;129;5191;2410;718;757;146;4;128
1;130;5191;3167;718;43;-1;4;128
1;131;5909;2410;59;800;-1;3;124
1;132;5968;0;32;3210;-1;1;66
2;133;0;0;6000;3210;-2;0;
2;134;0;0;3141;3210;-2;1;133
2;135;0;0;3141;766;-2;2;134
2;136;0;0;1047;766;47;3;135
2;137;1047;0;1047;766;48;3;135
2;138;2094;0;1047;766;49;3;135
2;139;0;766;3141;766;-2;2;134
2;140;0;766;1047;766;50;3;139
2;141;1047;766;1047;766;51;3;139
2;142;2094;766;1047;766;52;3;139
2;143;0;1532;3141;766;-2;2;134
2;144;0;1532;1047;766;53;3;143
2;145;1047;1532;1047;766;54;3;143
2;146;2094;1532;1047;766;55;3;143
2;147;0;2298;3141;912;-2;2;134
2;148;0;2298;1064;912;-2;3;147
2;149;0;2298;1064;888;257;4;148
2;150;0;3186;1064;24;-1;4;148
2;151;1064;2298;1064;912;-2;3;147
2;152;1064;2298;1064;888;258;4;151
2;153;1064;3186;1064;24;-1;4;151
2;154;2128;2298;909;912;-2;3;147
2;155;2128;2298;909;802;6;4;154
2;156;2128;3100;909;110;-1;4;154
2;157;3037;2298;104;912;-1;3;147
2;158;3141;0;1875;3210;-2;1;133
2;159;3141;0;1875;716;132;2;158
2;160;3141;716;1875;496;-2;2;158
2;161;3141;716;52;496;-1;3;160
2;162;3193;716;1771;496;281;3;160
2;163;4964;716;52;496;-1;3;160
2;164;3141;1212;1875;716;133;2;158
2;165;3141;1928;1875;1282;-2;2;158
2;166;3141;1928;895;1282;-2;3;165
2;167;3141;1928;895;1250;147;4;166
2;168;3141;3178;895;32;-1;4;166
2;169;4036;1928;478;1282;-2;3;165
2;170;4036;1928;478;1238;25;4;169
2;171;4036;3166;478;44;-1;4;169
2;172;4514;1928;478;1282;-2;3;165
2;173;4514;1928;478;1238;26;4;172
2;174;4514;3166;478;44;-1;4;172
2;175;4992;1928;24;1282;-1;3;165
2;176;5016;0;956;3210;-2;1;133
2;177;5016;0;956;1280;-2;2;176
2;178;5016;0;478;1280;190;3;177
2;179;5494;0;478;1280;191;3;177
2;180;5016;1280;956;1930;-2;2;176
2;181;5016;1280;475;1930;-2;3;180
2;182;5016;1280;475;1894;209;4;181
2;183;5016;3174;475;36;-1;4;181
2;184;5491;1280;444;1930;-2;3;180
2;185;5491;1280;444;182;-1;4;184
2;186;5491;1462;444;1748;235;4;184
2;187;5935;1280;37;1930;-1;3;180
2;188;5972;0;28;3210;-1;1;133
3;189;0;0;6000;3210;-2;0;
3;190;0;0;824;3210;-2;1;189
3;191;0;0;824;629;294;2;190
3;192;0;629;824;45;-1;2;190
3;193;0;674;824;629;295;2;190
3;194;0;1303;824;629;296;2;190
3;195;0;1932;824;629;297;2;190
3;196;0;2561;824;629;298;2;190
3;197;0;3190;824;20;-1;2;190
3;198;824;0;909;3210;-2;1;189
3;199;824;0;909;1748;-2;2;198
3;200;824;0;444;1748;236;3;199
3;201;1268;0;444;1748;237;3;199
3;202;1712;0;21;1748;-1;3;199
3;203;824;1748;909;629;-2;2;198
3;204;824;1748;824;629;299;3;203
3;205;1648;1748;85;629;-1;3;203
3;206;824;2377;909;802;7;2;198
3;207;824;3179;909;31;-1;2;198
3;208;1733;0;2045;3210;-2;1;189
3;209;1733;0;2045;820;-2;2;208
3;210;1733;0;31;820;-1;3;209
3;211;1764;0;1920;820;-2;3;209
3;212;1764;0;1920;800;90;4;211
3;213;1764;800;1920;20;-1;4;211
3;214;3684;0;94;820;-1;3;209
3;215;1733;820;2045;716;134;2;208
3;216;1733;1536;2045;507;-2;2;208
3;217;1733;1536;1894;507;-2;3;216
3;218;1733;1536;1894;32;-2;4;217
3;219;1733;1568;1894;475;210;4;217
3;220;3627;1536;151;507;-1;3;216
3;221;1733;2043;2045;716;135;2;208
3;222;1733;2759;2045;451;-2;2;208
3;223;1733;2759;1899;451;-2;3;222
3;224;1733;2759;1899;425;211;4;223
3;225;1733;3184;1899;26;-1;4;223
3;226;3632;2759;146;451;-1;3;222
3;227;3778;0;893;3210;-2;1;189
3;228;3778;0;893;2045;-2;2;227
3;229;3778;0;849;2045;136;3;228
3;230;4627;0;44;2045;-1;3;228
3;231;3778;2045;893;487;238;2;227
3;232;3778;2532;893;487;239;2;227
3;233;3778;3019;893;191;-1;2;227
3;234;4671;0;503;3210;-2;1;189
3;235;4671;0;503;1710;192;2;234
3;236;4671;1710;503;1500;-2;2;234
3;237;4671;1710;483;1500;-2;3;236
3;238;4671;1710;483;1458;27;4;237
3;239;4671;3168;483;42;-1;4;237
3;240;5154;1710;20;1500;-1;3;236
3;241;5174;0;802;3210;-2;1;189
3;242;5174;0;802;909;8;2;241
3;243;5174;909;802;1110;148;2;241
3;244;5174;2019;802;1109;9;2;241
3;245;5174;3128;802;82;-1;2;241
3;246;5976;0;24;3210;-1;1;189
4;247;0;0;6000;3210;-2;0;
4;248;0;0;503;3210;-2;1;247
4;249;0;0;503;1710;193;2;248
4;250;0;1710;503;792;-2;2;248
4;251;0;1710;395;792;259;3;250
4;252;395;1710;108;792;-1;3;250
4;253;0;2502;503;708;-2;2;248
4;254;0;2502;234;708;-2;3;253
4;255;0;2502;234;429;194;4;254
4;256;0;2931;234;279;-1;4;254
4;257;234;2502;269;708;-1;3;253
4;258;503;0;1632;3210;-2;1;247
4;259;503;0;1632;1109;-2;2;258
4;260;503;0;802;1109;10;3;259
4;261;1305;0;802;1109;11;3;259
4;262;2107;0;28;1109;-1;3;259
4;263;503;1109;1632;483;-2;2;258
4;264;503;1109;154;483;-1;3;263
4;265;657;1109;1458;483;28;3;263
4;266;2115;1109;20;483;-1;3;263
4;267;503;1592;1632;702;-2;2;258
4;268;503;1592;1487;702;149;3;267
4;269;1990;1592;145;702;-1;3;267
4;270;503;2294;1632;916;-2;2;258
4;271;503;2294;962;916;-2;3;270
4;272;503;2294;962;866;91;4;271
4;273;503;3160;962;50;-1;4;271
4;274;1465;2294;629;916;-2;3;270
4;275;1465;2294;629;92;-1;4;274
4;276;1465;2386;629;824;300;4;274
4;277;2094;2294;41;916;-1;3;270
4;278;2135;0;2978;3210;-2;1;247
4;279;2135;0;2978;824;-2;2;278
4;280;2135;0;629;824;301;3;279
4;281;2764;0;629;824;302;3;279
4;282;3393;0;629;824;303;3;279
4;283;4022;0;20;824;-1;3;279
4;284;4042;0;1047;824;-2;3;279
4;285;4042;0;1047;766;56;4;284
4;286;4042;766;1047;58;-1;4;284
4;287;5089;0;24;824;-1;3;279
4;288;2135;824;2978;1393;-2;2;278
4;289;2135;824;493;1393;29;3;288
4;290;2628;824;493;1393;30;3;288
4;291;3121;824;493;1393;31;3;288
4;292;3614;824;493;1393;32;3;288
4;293;4107;824;493;1393;33;3;288
4;294;4600;824;493;1393;34;3;288
4;295;5093;824;20;1393;-1;3;288
4;296;2135;2217;2978;993;-2;2;278
4;297;2135;2217;487;993;240;3;296
4;298;2622;2217;487;993;241;3;296
4;299;3109;2217;487;993;242;3;296
4;300;3596;2217;487;993;243;3;296
4;301;4083;2217;982;993;-2;3;296
4;302;4083;2217;982;919;137;4;301
4;303;4083;3136;982;74;-1;4;301
4;304;5065;2217;48;993;-1;3;296
4;305;5113;0;851;3210;-2;1;247
4;306;5113;0;851;2009;-2;2;305
4;307;5113;0;802;2009;12;3;306
4;308;5915;0;49;2009;-1;3;306
4;309;5113;2009;851;383;-2;2;305
4;310;5113;2009;792;383;138;3;309
4;311;5905;2009;59;383;-1;3;309
4;312;5113;2392;851;818;-2;2;305
4;313;5113;2392;456;818;-2;3;312
4;314;5113;2392;456;793;13;4;313
4;315;5113;3185;456;25;-1;4;313
4;316;5569;2392;395;818;-2;3;312
4;317;5569;2392;395;792;260;4;316
4;318;5569;3184;395;26;-1;4;316
4;319;5964;0;36;3210;-1;1;247
5;320;0;0;6000;3210;-2;0;
5;321;0;0;2076;3210;-2;1;320
5;322;0;0;2076;2147;-2;2;321
5;323;0;0;510;2147;195;3;322
5;324;510;0;510;2147;196;3;322
5;325;1020;0;510;2147;197;3;322
5;326;1530;0;510;2147;198;3;322
5;327;2040;0;36;2147;-1;3;322
5;328;0;2147;2076;1063;-2;2;321
5;329;0;2147;523;1063;-2;3;328
5;330;0;2147;523;1014;169;4;329
5;331;0;3161;523;49;-1;4;329
5;332;523;2147;523;1063;-2;3;328
5;333;523;2147;523;1014;170;4;332
5;334;523;3161;523;49;-1;4;332
5;335;1046;2147;760;1063;-2;3;328
5;336;1046;2147;760;986;108;4;335
5;337;1046;3133;760;77;-1;4;335
5;338;1806;2147;270;1063;-2;3;328
5;339;1806;2147;270;864;261;4;338
5;340;1806;3011;270;199;-1;4;338
5;341;2076;0;1963;3210;-2;1;320
5;342;2076;0;1963;766;72;2;341
5;343;2076;766;1963;766;73;2;341
5;344;2076;1532;1963;1056;-2;2;341
5;345;2076;1532;960;1056;150;3;344
5;346;3036;1532;960;1056;151;3;344
5;347;3996;1532;43;1056;-1;3;344
5;348;2076;2588;1963;622;-2;2;341
5;349;2076;2588;456;622;-2;3;348
5;350;2076;2588;456;593;14;4;349
5;351;2076;3181;456;29;-1;4;349
5;352;2532;2588;54;622;-1;3;348
5;353;2586;2588;997;622;-2;3;348
5;354;2586;2588;997;598;320;4;353
5;355;2586;3186;997;24;-1;4;353
5;356;3583;2588;456;622;-2;3;348
5;357;3583;2588;456;593;15;4;356
5;358;3583;3181;456;29;-1;4;356
5;359;4039;0;1961;3210;-2;1;320
5;360;4039;0;1961;439;-2;2;359
5;361;4039;0;1933;439;244;3;360
5;362;5972;0;28;439;-1;3;360
5;363;4039;439;1961;439;-2;2;359
5;364;4039;439;1933;439;245;3;363
5;365;5972;439;28;439;-1;3;363
5;366;4039;878;1961;1963;-2;2;359
5;367;4039;878;766;1963;74;3;366
5;368;4805;878;766;1963;75;3;366
5;369;5571;878;384;1963;-2;3;366
5;370;5571;878;384;1922;199;4;369
5;371;5571;2800;384;41;-1;4;369
5;372;5955;878;45;1963;-1;3;366
5;373;4039;2841;1961;369;-2;2;359
5;374;4039;2841;1922;369;-2;3;373
5;375;4039;2841;1922;344;200;4;374
5;376;4039;3185;1922;25;-1;4;374
5;377;5961;2841;39;369;-1;3;373
6;378;0;0;6000;3210;-2;0;
6;379;0;0;1076;3210;-2;1;378
6;380;0;0;1076;490;-2;2;379
6;381;0;0;1027;490;139;3;380
6;382;1027;0;49;490;-1;3;380
6;383;0;490;1076;766;-2;2;379
6;384;0;490;1047;766;57;3;383
6;385;1047;490;29;766;-1;3;383
6;386;0;1256;1076;960;-2;2;379
6;387;0;1256;1056;960;152;3;386
6;388;1056;1256;20;960;-1;3;386
6;389;0;2216;1076;994;-2;2;379
6;390;0;2216;1056;994;-2;3;389
6;391;0;2216;1056;960;153;4;390
6;392;0;3176;1056;34;-1;4;390
6;393;1056;2216;20;994;-1;3;389
6;394;1076;0;478;3210;-2;1;378
6;395;1076;0;478;1917;201;2;394
6;396;1076;1917;478;1293;-2;2;394
6;397;1076;1917;458;1293;-2;3;396
6;398;1076;1917;458;1108;109;4;397
6;399;1076;3025;458;185;-1;4;397
6;400;1534;1917;20;1293;-1;3;396
6;401;1554;0;1963;3210;-2;1;378
6;402;1554;0;1963;766;76;2;401
6;403;1554;766;1963;439;-2;2;401
6;404;1554;766;1941;439;246;3;403
6;405;3495;766;22;439;-1;3;403
6;406;1554;1205;1963;439;-2;2;401
6;407;1554;1205;1941;439;247;3;406
6;408;3495;1205;22;439;-1;3;406
6;409;1554;1644;1963;478;-2;2;401
6;410;1554;1644;1917;478;202;3;409
6;411;3471;1644;46;478;-1;3;409
6;412;1554;2122;1963;1088;-2;2;401
6;413;1554;2122;873;1088;-2;3;412
6;414;1554;2122;873;1060;154;4;413
6;415;1554;3182;873;28;-1;4;413
6;416;2427;2122;973;1088;-2;3;412
6;417;2427;2122;973;1060;155;4;416
6;418;2427;3182;973;28;-1;4;416
6;419;3400;2122;117;1088;-1;3;412
6;420;3517;0;1932;3210;-2;1;378
6;421;3517;0;1932;1897;-2;2;420
6;422;3517;0;644;1897;92;3;421
6;423;4161;0;644;1897;93;3;421
6;424;4805;0;644;1897;94;3;421
6;425;3517;1897;1932;644;-2;2;420
6;426;3517;1897;1897;644;95;3;425
6;427;5414;1897;35;644;-1;3;425
6;428;3517;2541;1932;669;-2;2;420
6;429;3517;2541;1897;669;-2;3;428
6;430;3517;2541;1897;644;96;4;429
6;431;3517;3185;1897;25;-1;4;429
6;432;5414;2541;35;669;-1;3;428
6;433;5449;0;514;3210;-2;1;378
6;434;5449;0;514;2036;-2;2;433
6;435;5449;0;478;2036;-2;3;434
6;436;5449;0;478;1917;203;4;435
6;437;5449;1917;478;119;-1;4;435
6;438;5927;0;36;2036;-1;3;434
6;439;5449;2036;514;1174;304;2;433
6;440;5963;0;37;3210;-1;1;378
7;441;0;0;6000;3210;-2;0;
7;442;0;0;1793;3210;-2;1;441
7;443;0;0;1793;766;58;2;442
7;444;0;766;1793;766;59;2;442
7;445;0;1532;1793;496;-2;2;442
7;446;0;1532;1771;496;282;3;445
7;447;1771;1532;22;496;-1;3;445
7;448;0;2028;1793;644;-2;2;442
7;449;0;2028;1727;644;77;3;448
7;450;1727;2028;66;644;-1;3;448
7;451;0;2672;1793;538;-2;2;442
7;452;0;2672;1174;538;-2;3;451
7;453;0;2672;1174;514;305;4;452
7;454;0;3186;1174;24;-1;4;452
7;455;1174;2672;593;538;-2;3;451
7;456;1174;2672;593;456;16;4;455
7;457;1174;3128;593;82;-1;4;455
7;458;1767;2672;26;538;-1;3;451
7;459;1793;0;1963;3210;-2;1;441
7;460;1793;0;1963;1727;-2;2;459
7;461;1793;0;644;1727;78;3;460
7;462;2437;0;644;1727;79;3;460
7;463;3081;0;644;1727;80;3;460
7;464;3725;0;31;1727;-1;3;460
7;465;1793;1727;1963;644;-2;2;459
7;466;1793;1727;1897;644;81;3;465
7;467;3690;1727;66;644;-1;3;465
7;468;1793;2371;1963;73;-1;2;459
7;469;1793;2444;1963;766;60;2;459
7;470;3756;0;1076;3210;-2;1;441
7;471;3756;0;1076;947;-2;2;470
7;472;3756;0;538;947;-2;3;471
7;473;3756;0;538;927;306;4;472
7;474;3756;927;538;20;-1;4;472
7;475;4294;0;538;947;-2;3;471
7;476;4294;0;538;927;307;4;475
7;477;4294;927;538;20;-1;4;475
7;478;3756;947;1076;517;-2;2;470
7;479;3756;947;1016;517;171;3;478
7;480;4772;947;60;517;-1;3;478
7;481;3756;1464;1076;517;-2;2;470
7;482;3756;1464;1016;517;172;3;481
7;483;4772;1464;60;517;-1;3;481
7;484;3756;1981;1076;927;-2;2;470
7;485;3756;1981;538;927;308;3;484
7;486;4294;1981;538;927;309;3;484
7;487;3756;2908;1076;302;-2;2;470
7;488;3756;2908;864;302;-2;3;487
7;489;3756;2908;864;270;262;4;488
7;490;3756;3178;864;32;-1;4;488
7;491;4620;2908;212;302;-1;3;487
7;492;4832;0;1168;3210;-2;1;441
7;493;4832;0;1168;293;-2;2;492
7;494;4832;0;43;293;-1;3;493
7;495;4875;0;1092;293;61;3;493
7;496;5967;0;33;293;-1;3;493
7;497;4832;293;1168;293;-2;2;492
7;498;4832;293;43;293;-1;3;497
7;499;4875;293;1092;293;62;3;497
7;500;5967;293;33;293;-1;3;497
7;501;4832;586;1168;808;-2;2;492
7;502;4832;586;43;808;-1;3;501
7;503;4875;586;1090;808;17;3;501
7;504;5965;586;35;808;-1;3;501
7;505;4832;1394;1168;1816;-2;2;492
7;506;4832;1394;461;1816;-2;3;505
7;507;4832;1394;461;1783;140;4;506
7;508;4832;3177;461;33;-1;4;506
7;509;5293;1394;670;1816;-2;3;505
7;510;5293;1394;670;1771;283;4;509
7;511;5293;3165;670;45;-1;4;509
7;512;5963;1394;37;1816;-1;3;505
8;513;0;0;6000;3210;-2;0;
8;514;0;0;478;3210;-2;1;513
8;515;0;0;478;1917;204;2;514
8;516;0;1917;478;1218;63;2;514
8;517;0;3135;478;75;-1;2;514
8;518;478;0;1932;3210;-2;1;513
8;519;478;0;1932;1897;-2;2;518
8;520;478;0;644;1897;97;3;519
8;521;1122;0;644;1897;98;3;519
8;522;1766;0;644;1897;99;3;519
8;523;478;1897;1932;644;-2;2;518
8;524;478;1897;1897;644;82;3;523
8;525;2375;1897;35;644;-1;3;523
8;526;478;2541;1932;669;-2;2;518
8;527;478;2541;1897;669;-2;3;526
8;528;478;2541;1897;644;83;4;527
8;529;478;3185;1897;25;-1;4;527
8;530;2375;2541;35;669;-1;3;526
8;531;2410;0;522;3210;-2;1;513
8;532;2410;0;522;1771;284;2;531
8;533;2410;1771;522;464;-2;2;531
8;534;2410;1771;270;464;263;3;533
8;535;2680;1771;252;464;-1;3;533
8;536;2410;2235;522;975;-2;2;531
8;537;2410;2235;490;975;-2;3;536
8;538;2410;2235;490;86;-2;4;537
8;539;2410;2321;490;889;141;4;537
8;540;2900;2235;32;975;-1;3;536
8;541;2932;0;1992;3210;-2;1;513
8;542;2932;0;1992;1340;-2;2;541
8;543;2932;0;664;1340;173;3;542
8;544;3596;0;664;1340;174;3;542
8;545;4260;0;664;1340;175;3;542
8;546;2932;1340;1992;693;-2;2;541
8;547;2932;1340;1963;693;100;3;546
8;548;4895;1340;29;693;-1;3;546
8;549;2932;2033;1992;425;-2;2;541
8;550;2932;2033;1899;425;212;3;549
8;551;4831;2033;93;425;-1;3;549
8;552;2932;2458;1992;752;-2;2;541
8;553;2932;2458;1963;752;-2;3;552
8;554;2932;2458;1963;693;101;4;553
8;555;2932;3151;1963;59;-1;4;553
8;556;4895;2458;29;752;-1;3;552
8;557;4924;0;1076;3210;-2;1;513
8;558;4924;0;1076;598;-2;2;557
8;559;4924;0;997;598;321;3;558
8;560;5921;0;79;598;-1;3;558
8;561;4924;598;1076;766;-2;2;557
8;562;4924;598;1047;766;102;3;561
8;563;5971;598;29;766;-1;3;561
8;564;4924;1364;1076;604;-2;2;557
8;565;4924;1364;348;604;264;3;564
8;566;5272;1364;62;604;-1;3;564
8;567;5334;1364;627;604;-2;3;564
8;568;5334;1364;627;538;310;4;567
8;569;5334;1902;627;66;-1;4;567
8;570;5961;1364;39;604;-1;3;564
8;571;4924;1968;1076;1242;-2;2;557
8;572;4924;1968;543;1242;-2;3;571
8;573;4924;1968;543;1197;248;4;572
8;574;4924;3165;543;45;-1;4;572
8;575;5467;1968;478;1242;-2;3;571
8;576;5467;1968;478;1218;64;4;575
8;577;5467;3186;478;24;-1;4;575
