PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1310;3210;-2;1;0
0;2;0;0;1310;516;150;2;1
0;3;0;516;1310;20;-1;2;1
0;4;0;536;1310;648;151;2;1
0;5;0;1184;1310;648;152;2;1
0;6;0;1832;1310;648;153;2;1
0;7;0;2480;1310;648;154;2;1
0;8;0;3128;1310;82;-1;2;1
0;9;1310;0;507;3210;-2;1;0
0;10;1310;0;507;2120;155;2;9
0;11;1310;2120;507;1090;-2;2;9
0;12;1310;2120;476;1090;-2;3;11
0;13;1310;2120;476;1012;0;4;12
0;14;1310;3132;476;78;-1;4;12
0;15;1786;2120;31;1090;-1;3;11
0;16;1817;0;2075;3210;-2;1;0
0;17;1817;0;2075;196;-2;2;16
0;18;1817;0;1955;196;350;3;17
0;19;3772;0;120;196;-1;3;17
0;20;1817;196;2075;527;-2;2;16
0;21;1817;196;1831;527;75;3;20
0;22;3648;196;244;527;-1;3;20
0;23;1817;723;2075;695;-2;2;16
0;24;1817;723;2053;695;200;3;23
0;25;3870;723;22;695;-1;3;23
0;26;1817;1418;2075;560;50;2;16
0;27;1817;1978;2075;834;-2;2;16
0;28;1817;1978;1955;834;351;3;27
0;29;3772;1978;120;834;-1;3;27
0;30;1817;2812;2075;398;-2;2;16
0;31;1817;2812;2026;398;-2;3;30
0;32;1817;2812;2026;39;-2;4;31
0;33;1817;2851;2026;359;352;4;31
0;34;3843;2812;49;398;-1;3;30
0;35;3892;0;2108;3210;-2;1;0
0;36;3892;0;2108;600;-2;2;35
0;37;3892;0;1054;600;76;3;36
0;38;4946;0;1054;600;77;3;36
0;39;3892;600;2108;560;-2;2;35
0;40;3892;600;2075;560;51;3;39
0;41;5967;600;33;560;-1;3;39
0;42;3892;1160;2108;600;-2;2;35
0;43;3892;1160;1054;600;78;3;42
0;44;4946;1160;1054;600;79;3;42
0;45;3892;1760;2108;725;-2;2;35
0;46;3892;1760;2053;725;201;3;45
0;47;5945;1760;55;725;-1;3;45
0;48;3892;2485;2108;725;-2;2;35
0;49;3892;2485;2053;725;202;3;48
0;50;5945;2485;55;725;-1;3;48
1;51;0;0;6000;3210;-2;0;
1;52;0;0;2175;3210;-2;1;51
1;53;0;0;2175;507;-2;2;52
1;54;0;0;2120;507;156;3;53
1;55;2120;0;55;507;-1;3;53
1;56;0;507;2175;2053;-2;2;52
1;57;0;507;725;2053;203;3;56
1;58;725;507;725;2053;204;3;56
1;59;1450;507;725;2053;205;3;56
1;60;0;2560;2175;650;-2;2;52
1;61;0;2560;1054;650;-2;3;60
1;62;0;2560;1054;600;80;4;61
1;63;0;3160;1054;50;-1;4;61
1;64;1054;2560;1054;650;-2;3;60
1;65;1054;2560;1054;600;81;4;64
1;66;1054;3160;1054;50;-1;4;64
1;67;2108;2560;67;650;-1;3;60
1;68;2175;0;1232;3210;-2;1;51
1;69;2175;0;1232;2120;-2;2;68
1;70;2175;0;725;2120;-2;3;69
1;71;2175;0;725;2053;206;4;70
1;72;2175;2053;725;67;-1;4;70
1;73;2900;0;507;2120;157;3;69
1;74;2175;2120;1232;1090;-2;2;68
1;75;2175;2120;600;1090;-2;3;74
1;76;2175;2120;600;1054;82;4;75
1;77;2175;3174;600;36;-1;4;75
1;78;2775;2120;600;1090;-2;3;74
1;79;2775;2120;600;1054;83;4;78
1;80;2775;3174;600;36;-1;4;78
1;81;3375;2120;32;1090;-1;3;74
1;82;3407;0;870;3210;-2;1;51
1;83;3407;0;870;730;52;2;82
1;84;3407;730;870;370;-2;2;82
1;85;3407;730;32;370;-1;3;84
1;86;3439;730;730;370;53;3;84
1;87;4169;730;108;370;-1;3;84
1;88;3407;1100;870;2110;-2;2;82
1;89;3407;1100;830;2110;-2;3;88
1;90;3407;1100;830;2058;158;4;89
1;91;3407;3158;830;52;-1;4;89
1;92;4237;1100;40;2110;-1;3;88
1;93;4277;0;522;3210;-2;1;51
1;94;4277;0;522;2053;250;2;93
1;95;4277;2053;522;1157;-2;2;93
1;96;4277;2053;489;1157;125;3;95
1;97;4766;2053;33;1157;-1;3;95
1;98;4799;0;1177;3210;-2;1;51
1;99;4799;0;1177;489;-2;2;98
1;100;4799;0;1157;489;126;3;99
1;101;5956;0;20;489;-1;3;99
1;102;4799;489;1177;658;-2;2;98
1;103;4799;489;1153;658;225;3;102
1;104;5952;489;24;658;-1;3;102
1;105;4799;1147;1177;658;-2;2;98
1;106;4799;1147;1153;658;226;3;105
1;107;5952;1147;24;658;-1;3;105
