PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1693;3210;-2;1;0
0;2;0;0;1693;1214;88;2;1
0;3;0;1214;1693;939;-2;2;1
0;4;0;1214;1673;939;44;3;3
0;5;1673;1214;20;939;-1;3;3
0;6;0;2153;1693;1057;-2;2;1
0;7;0;2153;1673;1057;-2;3;6
0;8;0;2153;1673;1009;45;4;7
0;9;0;3162;1673;48;-1;4;7
0;10;1673;2153;20;1057;-1;3;6
0;11;1693;0;1465;3210;-2;1;0
0;12;1693;0;1465;1993;-2;2;11
0;13;1693;0;20;1993;-1;3;12
0;14;1713;0;1320;1993;66;3;12
0;15;3033;0;125;1993;-1;3;12
0;16;1693;1993;1465;958;154;2;11
0;17;1693;2951;1465;259;-1;2;11
0;18;3158;0;2842;3210;-2;1;0
0;19;3158;0;2842;1320;-2;2;18
0;20;3158;0;1993;1320;67;3;19
0;21;5151;0;815;1320;-2;3;19
0;22;5151;0;815;1093;110;4;21
0;23;5151;1093;815;227;-1;4;21
0;24;5966;0;34;1320;-1;3;19
0;25;3158;1320;2842;1890;-2;2;18
0;26;3158;1320;1401;1890;-2;3;25
0;27;3158;1320;1401;1843;22;4;26
0;28;3158;3163;1401;47;-1;4;26
0;29;4559;1320;1401;1890;-2;3;25
0;30;4559;1320;1401;1843;23;4;29
0;31;4559;3163;1401;47;-1;4;29
0;32;5960;1320;40;1890;-1;3;25
1;33;0;0;6000;3210;-2;0;
1;34;0;0;2960;3210;-2;1;33
1;35;0;0;2960;1820;-2;2;34
1;36;0;0;1310;1820;-2;3;35
1;37;0;0;1310;1783;24;4;36
1;38;0;1783;1310;37;-1;4;36
1;39;1310;0;1650;1820;-2;3;35
1;40;1310;0;1650;1800;176;4;39
1;41;1310;1800;1650;20;-1;4;39
1;42;0;1820;2960;1390;-2;2;34
1;43;0;1820;1455;1390;155;3;42
1;44;1455;1820;1455;1390;156;3;42
1;45;2910;1820;50;1390;-1;3;42
1;46;2960;0;3014;3210;-2;1;33
1;47;2960;0;3014;1693;-2;2;46
1;48;2960;0;1214;1693;89;3;47
1;49;4174;0;1800;1693;-2;3;47
1;50;4174;0;1800;1650;177;4;49
1;51;4174;1650;1800;43;-1;4;49
1;52;2960;1693;3014;1517;-2;2;46
1;53;2960;1693;1873;1517;-2;3;52
1;54;2960;1693;1873;207;-2;4;53
1;55;2960;1900;1873;1310;25;4;53
1;56;4833;1693;1109;1517;-2;3;52
1;57;4833;1693;1109;1479;132;4;56
1;58;4833;3172;1109;38;-1;4;56
1;59;5942;1693;32;1517;-1;3;52
1;60;5974;0;26;3210;-1;1;33
2;61;0;0;6000;3210;-2;0;
2;62;0;0;1993;3210;-2;1;61
2;63;0;0;1993;1364;68;2;62
2;64;0;1364;1993;1846;-2;2;62
2;65;0;1364;950;1846;-2;3;64
2;66;0;1364;950;1810;157;4;65
2;67;0;3174;950;36;-1;4;65
2;68;950;1364;1023;1846;-2;3;64
2;69;950;1364;1023;1810;158;4;68
2;70;950;3174;1023;36;-1;4;68
2;71;1973;1364;20;1846;-1;3;64
2;72;1993;0;930;3210;-2;1;61
2;73;1993;0;930;2420;-2;2;72
2;74;1993;0;870;2420;178;3;73
2;75;2863;0;60;2420;-1;3;73
2;76;1993;2420;930;737;198;2;72
2;77;1993;3157;930;53;-1;2;72
2;78;2923;0;2064;3210;-2;1;61
2;79;2923;0;2064;1380;-2;2;78
2;80;2923;0;2040;1380;159;3;79
2;81;4963;0;24;1380;-1;3;79
2;82;2923;1380;2064;1015;-2;2;78
2;83;2923;1380;1032;1015;0;3;82
2;84;3955;1380;1032;1015;1;3;82
2;85;2923;2395;2064;815;-2;2;78
2;86;2923;2395;1093;815;111;3;85
2;87;4016;2395;893;815;-2;3;85
2;88;4016;2395;893;783;133;4;87
2;89;4016;3178;893;32;-1;4;87
2;90;4909;2395;78;815;-1;3;85
2;91;4987;0;981;3210;-2;1;61
2;92;4987;0;981;737;-2;2;91
2;93;4987;0;930;737;199;3;92
2;94;5917;0;51;737;-1;3;92
2;95;4987;737;981;753;-2;2;91
2;96;4987;737;930;753;200;3;95
2;97;5917;737;51;753;-1;3;95
2;98;4987;1490;981;930;179;2;91
2;99;4987;2420;981;790;-2;2;91
2;100;4987;2420;930;790;-2;3;99
2;101;4987;2420;930;753;201;4;100
2;102;4987;3173;930;37;-1;4;100
2;103;5917;2420;51;790;-1;3;99
2;104;5968;0;32;3210;-1;1;61
3;105;0;0;6000;3210;-2;0;
3;106;0;0;3500;3210;-2;1;105
3;107;0;0;3500;1893;-2;2;106
3;108;0;0;1355;1893;-2;3;107
3;109;0;0;1355;1873;26;4;108
3;110;0;1873;1355;20;-1;4;108
3;111;1355;0;1355;1893;-2;3;107
3;112;1355;0;1355;1873;27;4;111
3;113;1355;1873;1355;20;-1;4;111
3;114;2710;0;790;1893;160;3;107
3;115;0;1893;3500;1317;-2;2;106
3;116;0;1893;1703;1317;-2;3;115
3;117;0;1893;1703;1205;28;4;116
3;118;0;3098;1703;112;-1;4;116
3;119;1703;1893;1703;1317;-2;3;115
3;120;1703;1893;1703;1260;29;4;119
3;121;1703;3153;1703;57;-1;4;119
3;122;3406;1893;94;1317;-1;3;115
3;123;3500;0;783;3210;-2;1;105
3;124;3500;0;783;2093;-2;2;123
3;125;3500;0;738;2093;112;3;124
3;126;4238;0;45;2093;-1;3;124
3;127;3500;2093;783;893;134;2;123
3;128;3500;2986;783;224;-1;2;123
3;129;4283;0;1694;3210;-2;1;105
3;130;4283;0;1694;1122;2;2;129
3;131;4283;1122;1694;1009;-2;2;129
3;132;4283;1122;1673;1009;46;3;131
3;133;5956;1122;21;1009;-1;3;131
3;134;4283;2131;1694;1079;-2;2;129
3;135;4283;2131;1673;1079;-2;3;134
3;136;4283;2131;1673;1009;47;4;135
3;137;4283;3140;1673;70;-1;4;135
3;138;5956;2131;21;1079;-1;3;134
3;139;5977;0;23;3210;-1;1;105
4;140;0;0;6000;3210;-2;0;
4;141;0;0;2093;3210;-2;1;140
4;142;0;0;2093;47;-1;2;141
4;143;0;47;2093;738;113;2;141
4;144;0;785;2093;1912;-2;2;141
4;145;0;785;802;1912;161;3;144
4;146;802;785;1205;1912;-2;3;144
4;147;802;785;1205;1793;30;4;146
4;148;802;2578;1205;119;-1;4;146
4;149;2007;785;86;1912;-1;3;144
4;150;0;2697;2093;78;-1;2;141
4;151;0;2775;2093;435;162;2;141
4;152;2093;0;2020;3210;-2;1;140
4;153;2093;0;2020;1364;-2;2;152
