PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;910;3210;-2;1;0
0;2;0;0;910;1142;-2;2;1
0;3;0;0;315;1142;0;3;2
0;4;315;0;595;1142;-2;3;2
0;5;315;0;595;1122;60;4;4
0;6;315;1122;595;20;-1;4;4
0;7;0;1142;910;831;-2;2;1
0;8;0;1142;862;831;61;3;7
0;9;862;1142;48;831;-1;3;7
0;10;0;1973;910;310;-2;2;1
0;11;0;1973;232;310;-1;3;10
0;12;232;1973;557;310;20;3;10
0;13;789;1973;121;310;-1;3;10
0;14;0;2283;910;927;-2;2;1
0;15;0;2283;526;927;-2;3;14
0;16;0;2283;526;807;30;4;15
0;17;0;3090;526;120;-1;4;15
0;18;526;2283;359;927;-2;3;14
0;19;526;2283;359;804;40;4;18
0;20;526;3087;359;123;-1;4;18
0;21;885;2283;25;927;-1;3;14
0;22;910;0;800;3210;-2;1;0
0;23;910;0;800;1675;-2;2;22
0;24;910;0;277;1675;62;3;23
0;25;1187;0;523;1675;63;3;23
0;26;910;1675;800;1535;-2;2;22
0;27;910;1675;464;1535;-2;3;26
0;28;910;1675;464;1400;50;4;27
0;29;910;3075;464;135;-1;4;27
0;30;1374;1675;315;1535;-2;3;26
0;31;1374;1675;315;1142;1;4;30
0;32;1374;2817;315;393;-1;4;30
0;33;1689;1675;21;1535;-1;3;26
0;34;1710;0;1626;3210;-2;1;0
0;35;1710;0;1626;544;-2;2;34
0;36;1710;0;1604;544;41;3;35
0;37;3314;0;22;544;-1;3;35
0;38;1710;544;1626;544;-2;2;34
0;39;1710;544;1604;544;42;3;38
0;40;3314;544;22;544;-1;3;38
0;41;1710;1088;1626;544;-2;2;34
0;42;1710;1088;1604;544;43;3;41
0;43;3314;1088;22;544;-1;3;41
0;44;1710;1632;1626;1578;-2;2;34
0;45;1710;1632;902;1578;-2;3;44
0;46;1710;1632;902;1558;2;4;45
0;47;1710;3190;902;20;-1;4;45
0;48;2612;1632;704;1578;-2;3;44
0;49;2612;1632;704;1431;44;4;48
0;50;2612;3063;704;147;-1;4;48
0;51;3316;1632;20;1578;-1;3;44
0;52;3336;0;1024;3210;-2;1;0
0;53;3336;0;1024;1303;-2;2;52
0;54;3336;0;20;1303;-1;3;53
0;55;3356;0;1004;1303;64;3;53
0;56;3336;1303;1024;1303;-2;2;52
0;57;3336;1303;1004;1303;65;3;56
0;58;4340;1303;20;1303;-1;3;56
0;59;3336;2606;1024;604;-2;2;52
0;60;3336;2606;824;604;-2;3;59
0;61;3336;2606;824;502;51;4;60
0;62;3336;3108;824;102;-1;4;60
0;63;4160;2606;200;604;-1;3;59
0;64;4360;0;1052;3210;-2;1;0
0;65;4360;0;1052;807;-2;2;64
0;66;4360;0;526;807;31;3;65
0;67;4886;0;526;807;32;3;65
0;68;4360;807;1052;904;-2;2;64
0;69;4360;807;516;904;3;3;68
0;70;4876;807;516;904;4;3;68
0;71;5392;807;20;904;-1;3;68
0;72;4360;1711;1052;968;-2;2;64
0;73;4360;1711;449;968;45;3;72
0;74;4809;1711;580;968;-2;3;72
0;75;4809;1711;580;947;21;4;74
0;76;4809;2658;580;21;-1;4;74
0;77;5389;1711;23;968;-1;3;72
0;78;4360;2679;1052;531;-2;2;64
